customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_fiber optic,InternetService_no,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check
9481-iebzy,0,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9417910447761194,0.9280752365566582,0,1,0,0,0,1,0,0
2603-hvkcg,0,0,0,0,0.4225352112676057,1,0,0,1,1,0,1,1,1,0.827363184079602,0.36058735287329796,0,1,0,0,0,0,1,0
9584-excdz,1,0,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.5199004975124378,0.1323332564043388,0,1,0,0,0,0,0,0
0565-jupyd,0,0,0,0,0.8732394366197184,1,1,1,1,1,1,1,0,0,0.8582089552238806,0.7583660281560121,0,1,0,1,0,1,0,0
7964-yesjc,1,0,1,0,0.323943661971831,1,1,1,1,1,0,0,0,0,0.47810945273631833,0.1777809831525502,0,0,0,0,0,0,0,1
5202-ivjnu,1,0,0,1,0.5352112676056339,0,0,0,0,1,0,0,0,0,0.11791044776119403,0.12837525963535656,1,0,0,0,0,1,0,0
4817-vyyws,1,0,0,0,0.4084507042253521,1,1,0,1,0,0,1,1,1,0.8154228855721393,0.3421417032079391,1,1,0,0,0,0,1,0
2988-qrajy,0,0,0,0,0.9577464788732395,1,1,1,1,1,0,1,1,1,0.9134328358208955,0.8552907915993538,0,1,0,0,1,1,0,0
9225-bzlnz,0,0,1,0,1.0,1,1,1,1,1,0,1,1,1,0.6666666666666666,0.6997807523655666,0,0,0,0,1,0,1,0
2050-onydq,1,0,1,1,0.9014084507042254,1,1,0,0,0,0,0,0,0,0.0771144278606965,0.18878952227094392,0,0,1,0,1,1,0,0
3373-yzzym,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.009452736318407956,4.6157396722824526e-05,0,0,1,0,0,0,0,1
9300-agznl,0,1,0,0,0.0,1,1,0,0,0,0,1,1,1,0.753731343283582,0.00867759058389107,1,1,0,0,0,0,1,0
5712-ahqnn,1,0,0,0,0.5915492957746479,1,0,0,1,1,0,1,0,1,0.7303482587064677,0.45410800830833137,0,1,0,0,0,0,1,0
0020-jdnxp,1,0,1,1,0.46478873239436624,0,0,1,0,1,1,1,1,0,0.4278606965174129,0.2278329102238634,0,0,0,1,0,0,0,1
0595-itudf,0,0,1,1,0.8873239436619719,1,1,1,1,1,0,0,0,1,0.7318407960199005,0.6856335102700207,0,1,0,0,0,0,1,0
2480-sqiob,0,0,1,1,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.2641791044776119,0.017407108239095314,0,0,0,0,0,0,1,0
1996-dbmus,1,1,1,0,0.6619718309859155,1,0,0,0,0,0,0,0,1,0.5213930348258707,0.4069063004846527,0,1,0,0,0,0,0,0
5052-pnlos,0,0,0,0,0.02816901408450704,1,1,0,1,1,0,1,1,1,0.8666666666666666,0.03513154858066005,1,1,0,0,0,0,0,0
7781-ewara,0,0,1,1,0.971830985915493,0,0,0,1,1,1,1,1,0,0.4189054726368159,0.47540964689591503,0,0,0,1,0,0,1,0
4573-jknae,0,0,0,1,0.15492957746478872,1,0,0,0,0,0,0,0,0,0.010945273631840807,0.022328640664666513,0,0,1,0,1,0,0,0
6288-chqjb,1,0,1,1,0.7464788732394366,1,0,1,0,1,1,0,1,0,0.5144278606965175,0.4446168936072005,0,0,0,0,1,0,0,0
6496-slwhq,0,1,0,0,0.02816901408450704,1,1,0,1,1,0,1,1,1,0.86318407960199,0.03180821601661667,1,1,0,0,0,0,1,0
6147-cbcra,1,0,1,0,0.4507042253521127,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.07508077544426496,0,0,1,0,0,0,0,1
8097-vbqtz,0,0,0,0,0.7464788732394366,1,0,1,1,0,1,1,0,1,0.5139303482587065,0.4459381490883914,0,0,0,0,0,0,0,1
2669-qvcrg,1,0,0,0,0.5633802816901409,1,1,1,0,0,0,0,0,1,0.6273631840796019,0.3660108469882299,0,1,0,0,0,1,0,0
7526-ivlyu,0,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,1,0.013930348258706454,0.005717747519039925,0,0,1,0,0,0,0,1
9101-ntixf,0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.011442786069651711,0.003669513039464574,0,0,1,0,0,0,0,1
4365-msdyn,0,0,1,0,0.09859154929577466,1,0,0,0,0,0,0,0,1,0.012935323383084563,0.016426263558735287,0,0,1,0,0,0,0,0
7860-uxcrm,0,0,1,1,0.8732394366197184,1,0,1,1,1,1,1,0,0,0.5597014925373134,0.5372432494807293,0,0,0,0,1,1,0,0
8152-vetur,1,0,1,0,1.0,1,1,0,1,0,0,1,1,1,0.790547263681592,0.7905492730210016,0,1,0,0,1,1,0,0
8189-dukmv,1,0,1,0,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.0069524578813754895,0,0,1,1,0,0,0,0
8648-pfrmp,1,1,0,0,0.18309859154929578,0,0,0,0,0,0,1,1,1,0.2796019900497512,0.0754558042926379,0,0,0,0,0,0,1,0
5057-rkglh,1,0,1,1,0.11267605633802817,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.019882298638356794,0,0,1,0,1,0,0,1
5266-pfrqk,0,0,1,1,0.7183098591549296,1,0,0,0,0,0,0,0,1,0.025870646766169153,0.12148626817447496,0,0,1,1,0,1,0,0
5868-ytyks,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0.019900497512437804,0.00016732056312024,0,0,1,0,0,0,0,1
1666-jxlku,1,0,0,0,0.5070422535211268,1,1,0,0,1,0,1,1,1,0.8139303482587064,0.43754327255942765,0,1,0,0,0,0,1,0
2164-soqxl,1,0,1,1,0.26760563380281693,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.0446861297022848,0,0,1,0,0,0,0,1
3069-ssvsn,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0756218905472637,0.0008135241172397877,0,0,0,1,0,0,0,1
8541-qvfkm,1,0,0,0,0.09859154929577466,1,1,0,0,0,0,0,0,1,0.5497512437810945,0.0707823678744519,0,1,0,0,0,0,1,0
8861-hggkb,1,0,0,0,0.1267605633802817,1,1,0,0,0,0,0,1,0,0.6786069651741293,0.09370528502192477,1,1,0,0,0,0,1,0
9348-rouai,1,0,1,1,0.8169014084507042,1,1,1,1,1,1,1,1,0,0.7169154228855721,0.597190168474498,0,0,0,0,1,1,0,0
4094-nsedu,1,1,0,0,0.28169014084507044,1,1,0,0,0,0,1,1,1,0.7562189054726368,0.22558850680821602,1,1,0,0,0,0,1,0
4134-bsxlx,0,0,1,0,0.3802816901408451,1,0,1,1,0,1,0,0,0,0.42437810945273624,0.20388299099930765,0,0,0,0,0,0,0,1
1557-emyvt,1,0,0,0,0.5915492957746479,1,1,1,1,1,1,1,1,0,0.96318407960199,0.5626932840987768,0,1,0,0,1,1,0,0
9714-edsuc,0,0,0,0,0.04225352112676056,1,0,1,1,0,1,0,1,1,0.7626865671641792,0.039435725825063474,0,1,0,0,0,0,0,1
6990-ynrio,0,0,1,1,0.9014084507042254,1,1,1,0,1,1,1,1,0,0.899502487562189,0.7984248788368336,1,1,0,0,1,0,0,0
3428-mmgub,0,0,0,0,0.8309859154929577,1,1,0,0,1,0,1,0,1,0.7094527363184079,0.6014770366951304,0,1,0,0,1,0,1,0
8388-dmkae,1,0,0,0,0.09859154929577466,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.017984075698130625,0,0,1,0,1,0,0,1
6349-jdhqp,1,0,0,0,0.7323943661971831,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.1189476113547196,0,0,1,0,1,1,0,0
1660-hsooq,0,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0.3124378109452736,0.003559889222247865,1,0,0,0,0,0,0,1
8904-opdck,0,1,1,0,0.7464788732394366,0,0,0,0,0,0,0,0,1,0.06666666666666665,0.1553138702977152,0,0,0,0,0,0,0,0
9445-zueqe,0,0,1,1,0.36619718309859156,1,1,0,1,0,1,0,0,1,0.6661691542288557,0.24611123932610202,0,1,0,0,0,1,0,0
2316-esmls,1,0,1,1,0.15492957746478872,0,0,1,0,0,1,0,0,0,0.14825870646766165,0.049151857835218096,0,0,0,1,0,1,0,0
7740-btpux,0,1,1,0,0.7605633802816901,1,1,0,1,1,1,1,1,1,0.9487562189054725,0.7239672282483268,0,1,0,0,1,0,1,0
3066-rrjio,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5144278606965175,0.005902377105931225,1,1,0,0,0,0,0,1
9948-yptdg,0,0,1,0,0.5211267605633804,1,0,1,1,0,0,0,0,1,0.608955223880597,0.34551696284329564,1,1,0,0,0,0,1,0
7216-ewtrs,1,1,1,0,0.0,1,1,0,0,1,0,1,1,1,0.8213930348258706,0.009462266328179092,1,1,0,0,0,0,1,0
3132-tvfdz,0,1,1,0,0.7887323943661972,0,0,0,0,0,0,1,1,1,0.2646766169154229,0.29473228709900756,1,0,0,0,0,0,1,0
6614-fhdbo,0,0,0,0,1.0,1,1,0,1,1,1,1,1,0,0.9049751243781096,0.9069351488576045,0,1,0,0,1,0,0,0
7879-cgsfv,0,0,0,0,0.7605633802816901,1,0,1,1,0,0,1,1,1,0.8223880597014926,0.6385010385414263,0,1,0,1,0,0,0,1
4391-reshn,0,0,0,0,0.3098591549295775,1,1,0,0,1,1,1,1,1,0.8537313432835821,0.28286406646665124,1,1,0,0,0,0,0,1
9391-lmann,0,0,0,1,0.7323943661971831,1,0,1,1,1,0,0,1,0,0.7731343283582089,0.5790560812370182,0,1,0,1,0,0,1,0
2634-hczgt,0,1,1,0,0.7323943661971831,1,1,1,0,0,1,0,0,1,0.4159203980099502,0.3705111931687053,1,0,0,1,0,0,1,0
8763-kiafh,1,0,1,1,0.36619718309859156,1,0,0,0,0,0,0,0,1,0.02288557213930348,0.06513962612508654,0,0,1,1,0,0,0,1
8401-emuwf,0,0,1,1,0.5774647887323944,1,1,1,1,0,0,1,0,1,0.5089552238805971,0.3507385183475652,0,0,0,0,0,0,0,0
2507-qzpqs,0,0,0,0,0.19718309859154928,1,1,0,1,0,1,0,1,0,0.7706467661691543,0.16527809831525503,0,1,0,0,0,0,1,0
6646-vrfol,0,1,1,0,0.7323943661971831,1,1,0,1,1,0,1,1,1,0.8517412935323382,0.6308216016616662,1,1,0,0,0,0,1,0
8347-gdtmp,1,0,1,0,0.8873239436619719,1,0,0,0,0,0,0,0,0,0.011940298507462671,0.13926263558735288,0,0,1,0,1,1,0,0
1209-vffoc,0,0,1,1,0.943661971830986,0,0,1,1,1,1,0,1,1,0.37960199004975126,0.4534560350796215,0,0,0,0,1,0,0,1
3284-svcro,1,0,1,0,0.619718309859155,1,1,0,0,0,0,0,0,0,0.07213930348258707,0.12719247634433417,0,0,1,0,1,0,0,1
1696-hxowk,1,0,1,0,0.9859154929577465,1,1,1,1,0,0,1,0,0,0.7701492537313434,0.7890780060004615,0,1,0,1,0,0,0,1
3374-lxdev,1,0,0,0,0.16901408450704225,1,1,0,1,1,1,0,0,0,0.7079601990049752,0.12849642280175397,1,1,0,0,0,0,1,0
8631-wuxgy,1,0,0,1,0.6338028169014085,1,0,0,1,1,0,1,1,1,0.8114427860696517,0.5045522732517886,0,1,0,0,0,0,1,0
9767-fflem,0,0,0,0,0.5211267605633804,1,0,0,0,0,0,0,0,1,0.5099502487562189,0.30076736672051696,0,1,0,0,0,1,0,0
5174-itumv,0,0,1,1,0.9295774647887325,1,1,0,1,1,0,1,1,1,0.8671641791044776,0.8043676436648973,0,1,0,1,0,0,1,0
3164-aalrn,0,0,0,0,0.056338028169014086,1,0,0,0,1,0,1,1,1,0.5149253731343283,0.0379183014078006,1,0,0,1,0,0,0,1
1481-zuwza,0,0,0,0,0.3802816901408451,1,1,1,1,0,0,0,1,1,0.7587064676616915,0.30470805446572813,1,1,0,0,0,1,0,0
9746-ykgxb,0,0,1,1,0.7183098591549296,0,0,1,0,1,0,0,1,0,0.25870646766169153,0.2604777290560812,0,0,0,1,0,0,0,0
1122-yjbcs,0,0,1,0,0.9577464788732395,1,0,1,1,0,0,0,0,1,0.3522388059701492,0.43683360258481424,0,0,0,1,0,1,0,0
6603-yrdcj,0,0,1,0,0.4507042253521127,1,0,1,1,0,1,0,0,1,0.42587064676616915,0.23074082621740136,0,0,0,0,1,0,0,1
0135-nmxap,1,0,0,0,0.15492957746478872,1,1,0,1,0,0,1,0,1,0.7114427860696517,0.11927071313177938,1,1,0,0,0,0,0,0
7175-ntixe,1,0,0,0,0.33802816901408456,1,0,1,0,0,1,1,1,1,0.5761194029850747,0.22780406185091162,0,0,0,0,0,1,0,0
4514-gfcfi,1,1,0,0,0.2112676056338028,1,1,0,0,0,0,1,0,1,0.6616915422885572,0.1536291253173321,1,1,0,0,0,0,1,0
9251-wnsod,1,0,1,0,0.9295774647887325,1,1,1,1,1,0,0,1,0,0.5656716417910447,0.5822351719363028,0,0,0,1,0,0,0,1
1094-bkosx,1,0,1,1,0.619718309859155,0,0,0,1,1,1,0,1,0,0.32587064676616917,0.2591391645511193,0,0,0,1,0,0,0,0
8331-zxfoe,1,0,0,0,0.8028169014084507,1,1,1,1,1,1,0,0,1,0.5258706467661691,0.49393030233094853,0,0,0,1,0,1,0,0
5229-prwkt,0,0,0,0,0.09859154929577466,1,1,0,0,0,0,0,1,1,0.6796019900497512,0.07279598430648512,1,1,0,0,0,0,1,0
6341-jvqgf,1,0,1,1,0.4225352112676057,1,0,1,0,1,1,1,1,1,0.6258706467661692,0.29159358412185554,0,0,0,1,0,0,0,1
1764-vuumt,0,0,0,1,0.9154929577464789,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.14427648280636973,0,0,1,0,1,1,0,0
8318-lcnbw,0,0,1,0,0.47887323943661975,0,0,1,0,1,0,1,1,0,0.3472636815920398,0.22064389568428344,0,0,0,1,0,1,0,0
2228-bzdee,1,0,0,0,0.7464788732394366,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.1223921070851604,0,0,1,0,1,0,0,1
0541-fitgh,1,0,1,0,0.014084507042253521,1,0,1,0,0,0,0,1,1,0.43681592039800987,0.010881606277405954,0,0,0,0,0,0,0,1
5172-migpm,0,0,0,0,0.04225352112676056,1,1,0,0,0,1,0,1,0,0.47064676616915413,0.025201938610662358,0,0,0,0,0,0,0,1
4656-caurt,0,0,0,0,0.9577464788732395,1,1,0,0,0,0,0,0,0,0.056716417910447736,0.1955111931687053,0,0,1,0,1,0,0,0
0769-murvm,1,0,1,1,1.0,0,0,1,1,1,1,1,1,0,0.47213930348258704,0.5257962150934687,0,0,0,0,1,0,0,0
7924-gjzfi,1,1,1,0,0.33802816901408456,1,0,0,0,0,0,0,0,1,0.507960199004975,0.2070505423494115,0,1,0,0,0,0,1,0
6023-gssxw,1,0,1,0,0.9577464788732395,1,0,0,1,0,0,0,1,1,0.4298507462686567,0.47454419570736206,0,0,0,0,1,1,0,0
2995-ywtcd,1,0,1,1,0.25352112676056343,1,1,0,0,0,0,0,0,1,0.06616915422885569,0.05180013847219017,0,0,1,0,1,0,0,0
2483-xssmz,1,0,0,0,0.5352112676056339,1,0,1,0,0,0,0,0,1,0.2945273631840796,0.21550888529886916,0,0,0,1,0,0,1,0
1077-huujm,1,0,0,1,0.08450704225352114,1,0,0,0,0,0,0,0,1,0.5253731343283582,0.05237133625663513,0,1,0,0,0,0,1,0
0027-kwykw,1,0,1,1,0.3098591549295775,1,1,0,0,0,0,1,0,1,0.6517412935323383,0.21130279252250175,0,1,0,0,0,0,1,0
2719-bdaqo,0,0,0,0,0.22535211267605634,1,0,1,0,0,0,1,1,0,0.7522388059701491,0.18542003231017773,1,1,0,0,0,0,1,0
3315-totbp,0,0,0,0,0.19718309859154928,1,1,0,0,0,0,0,0,1,0.5746268656716418,0.12832333256404338,1,1,0,0,0,0,0,1
6927-wtfiv,0,1,0,0,0.26760563380281693,1,0,0,0,0,0,0,0,0,0.5278606965174129,0.15813524117239788,1,1,0,0,0,1,0,0
7688-awmdx,0,0,1,0,0.9859154929577465,1,0,1,0,0,1,0,0,0,0.3606965174129353,0.43381029309946917,0,0,0,0,1,0,0,0
1754-gkypy,0,1,1,0,0.295774647887324,1,0,0,0,0,0,1,1,1,0.7114427860696517,0.22156704361873994,0,1,0,0,0,0,0,0
2952-qayzf,0,0,0,0,0.056338028169014086,1,1,0,1,1,0,0,0,1,0.6671641791044776,0.04677475190399261,1,1,0,0,0,0,1,0
4529-ckbcl,1,0,0,0,0.014084507042253521,1,0,0,0,0,0,1,0,1,0.6164179104477612,0.014683821832448651,1,1,0,0,0,0,1,0
8258-gstjk,0,1,0,0,0.02816901408450704,1,1,0,0,0,0,0,0,1,0.5845771144278606,0.025265405031156242,1,1,0,0,0,0,1,0
5261-qshqm,1,0,0,0,0.04225352112676056,0,0,0,0,0,0,0,0,1,0.061691542288557194,0.007823678744518808,1,0,0,0,0,0,1,0
7892-pookp,1,0,1,0,0.3802816901408451,1,1,0,0,1,1,1,1,1,0.8611940298507462,0.3493249480729287,1,1,0,0,0,0,1,0
1400-mmyxy,0,1,1,0,0.02816901408450704,1,1,0,1,1,0,1,1,1,0.8721393034825872,0.03644703438726056,1,1,0,0,0,0,1,0
3776-ektkm,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0.1810945273631841,0.0020366951303946463,1,0,0,0,0,0,1,0
4291-hpaxl,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.00012116316639741503,0,0,1,0,0,0,0,1
5481-ntdoh,1,1,1,0,0.9295774647887325,1,1,1,0,1,0,1,1,1,0.8835820895522387,0.8220286175859681,0,1,0,1,0,1,0,0
0851-dfjkb,1,0,0,0,0.19718309859154928,1,0,1,0,1,1,0,0,0,0.40497512437810945,0.10804869605354259,0,0,0,0,0,0,1,0
1544-jjmyl,0,0,0,0,0.36619718309859156,1,0,1,0,1,1,1,0,0,0.508457711442786,0.220228479113778,0,0,0,1,0,1,0,0
1945-xisks,1,0,1,0,0.9295774647887325,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.15190399261481655,0,0,1,0,1,0,0,1
4360-qrave,0,1,0,0,0.5070422535211268,0,0,0,1,1,0,0,0,0,0.18308457711442783,0.14957304408031388,0,0,0,0,0,0,1,0
0853-twrvk,0,0,1,0,1.0,1,1,1,1,1,1,0,1,0,0.8691542288557214,0.8726863604892684,0,1,0,0,1,0,0,0
5578-nkcxi,1,0,1,1,0.8028169014084507,1,0,1,1,0,0,1,1,0,0.8059701492537313,0.6724959612277868,0,1,0,1,0,1,0,0
0516-oohar,0,0,1,1,0.3802816901408451,1,0,0,1,1,0,1,1,0,0.8169154228855721,0.320816985921994,0,1,0,1,0,0,0,0
3276-hdueg,1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5651741293532337,0.0064908839141472425,1,1,0,0,0,0,0,1
6551-vljmv,0,0,1,0,0.46478873239436624,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.07618278329102239,0,0,1,0,1,1,0,0
8402-ooohj,1,0,0,0,0.5633802816901409,1,0,0,0,0,0,0,0,0,0.023880597014925342,0.09420147703669514,0,0,1,0,1,0,0,1
9938-prcvk,1,0,1,1,0.5633802816901409,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.09063581813985692,0,0,1,0,1,0,0,0
6463-hhxjr,1,0,1,1,0.9859154929577465,1,1,1,1,1,0,1,0,0,0.818407960199005,0.8091218555273483,0,1,0,0,1,0,0,0
4671-vjlcl,1,0,0,0,0.8732394366197184,1,1,1,1,1,1,1,0,1,0.6129353233830845,0.5588102930994692,0,0,0,0,1,1,0,0
1702-ccfnj,0,0,1,0,0.7183098591549296,1,1,0,1,0,1,0,0,0,0.42885572139303485,0.36357604431110085,0,0,0,0,0,0,0,0
5522-jbwmo,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0.2562189054726368,0.002907915993537964,0,0,0,0,0,0,1,0
1442-okrje,0,0,1,1,0.9154929577464789,1,0,1,1,1,0,1,1,1,0.8447761194029851,0.8091968612970228,0,1,0,1,0,0,0,0
6917-yacbp,1,1,0,0,0.8169014084507042,1,1,1,1,1,0,0,0,1,0.7114427860696517,0.6321370874682668,0,1,0,0,0,0,1,0
9133-ayjzg,1,0,0,0,0.3098591549295775,1,1,0,1,0,0,1,1,1,0.800497512437811,0.25736210477729055,0,1,0,0,0,1,0,0
9269-cqool,0,0,0,1,0.02816901408450704,1,0,0,0,0,0,1,0,1,0.36268656716417913,0.0173840295407339,1,0,0,0,0,1,0,0
9272-lsvyh,0,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,0,0.5164179104477612,0.0827025155781214,0,1,0,0,0,0,0,1
5996-nrvxr,0,1,1,0,0.5492957746478874,1,0,1,1,1,1,1,0,1,0.7950248756218906,0.4728825294253404,0,1,0,1,0,1,0,0
2300-rqgoi,1,0,0,0,0.5211267605633804,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.08339487652896377,0,0,1,0,1,0,0,1
7351-kyhqh,1,1,0,0,0.08450704225352114,1,0,0,1,1,0,1,0,1,0.46467661691542295,0.05479459958458343,0,0,0,0,0,0,1,0
3597-mvhjt,1,0,0,0,0.36619718309859156,1,1,0,0,0,0,1,1,1,0.7696517412935323,0.2973055619663051,0,1,0,0,0,0,0,0
6122-efvkn,0,0,0,1,0.323943661971831,0,0,1,0,0,1,0,0,0,0.17412935323383083,0.09369951534733441,0,0,0,0,1,0,0,1
6772-ksatr,0,0,0,0,0.0,1,1,1,0,0,0,0,0,1,0.6313432835820896,0.007258250634664205,1,1,0,0,0,0,1,0
4191-xovom,0,0,0,0,0.8732394366197184,1,1,0,1,0,1,1,1,0,0.8671641791044776,0.7724901915531964,0,1,0,0,0,0,1,0
6473-uluht,0,0,1,1,0.2112676056338028,1,1,1,1,0,1,1,1,0,0.6631840796019901,0.1591795522732518,0,0,0,0,0,0,1,0
0212-isbbf,1,0,0,0,0.295774647887324,0,0,0,1,0,0,1,1,1,0.31940298507462683,0.12463074082621739,0,0,0,0,0,0,1,0
1910-fmxjm,1,0,1,0,0.49295774647887325,1,0,0,0,0,0,0,1,0,0.618407960199005,0.33681629356104315,0,1,0,0,0,0,1,0
3511-appbj,0,0,0,0,0.3098591549295775,1,0,1,0,1,0,1,1,1,0.8129353233830846,0.2623990306946688,0,1,0,1,0,1,0,0
4826-tzeva,1,0,0,0,0.5492957746478874,1,0,0,1,0,0,0,0,0,0.5626865671641791,0.34074544195707357,0,1,0,0,0,1,0,0
1352-hnsaw,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.9686567164179104,0.9464112624048003,0,1,0,0,1,0,0,0
1421-hcerk,0,1,1,0,0.4084507042253521,1,1,1,1,1,1,1,0,1,0.8701492537313432,0.36498961458573737,0,1,0,0,0,0,0,0
6036-ttfyu,1,0,1,0,0.2112676056338028,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.03411608585275791,0,0,1,0,0,0,0,1
3785-nrhyr,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.013930348258706454,9.808446803600233e-05,0,0,1,0,0,0,0,1
9788-ytfge,0,0,0,0,0.08450704225352114,1,0,0,0,0,0,0,0,1,0.01691542288557213,0.014851142395568888,0,0,1,0,0,0,0,1
0266-gmeao,0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.9557213930348257,0.9277348257558274,0,1,0,0,1,1,0,0
6010-ddppw,0,0,1,0,0.971830985915493,1,1,0,0,0,0,0,0,0,0.06865671641791044,0.22179206092776368,0,0,1,0,1,0,0,0
7409-kiutl,1,1,0,1,0.0,1,0,0,0,0,0,0,0,1,0.5248756218905473,0.0060235402723286405,1,1,0,0,0,0,1,0
9112-wsnpu,1,1,0,0,0.47887323943661975,1,0,0,0,0,0,0,0,0,0.5203980099502488,0.2769674590353104,0,1,0,0,0,0,1,0
7665-nklav,1,0,1,1,0.49295774647887325,0,0,1,0,1,1,0,0,0,0.22288557213930343,0.17638472190168475,0,0,0,0,1,1,0,0
4154-aqugt,0,1,1,0,0.16901408450704225,1,0,0,1,0,1,0,1,1,0.7044776119402985,0.13276598199861528,1,1,0,0,0,0,0,0
3352-ricwq,1,0,1,1,0.11267605633802817,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.02213824140318486,0,0,1,0,1,0,0,1
7244-qwyhg,0,0,1,0,0.6901408450704226,0,0,1,0,0,1,1,0,1,0.2606965174129353,0.25036348949919224,0,0,0,1,0,0,0,0
5906-dvapm,1,0,1,1,0.7605633802816901,1,1,1,1,0,1,1,0,1,0.5646766169154228,0.4840872374798061,0,0,0,1,0,1,0,0
3811-vbybz,0,0,0,0,0.08450704225352114,1,1,0,1,0,0,1,1,1,0.8114427860696517,0.07551927071313179,1,1,0,0,0,0,1,0
2194-iiqof,1,0,1,0,0.9859154929577465,1,1,1,1,1,1,1,1,0,0.7069651741293532,0.7350392337872144,0,0,0,0,1,1,0,0
5970-ghjaw,0,0,1,1,0.6338028169014085,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.09734594968843757,0,0,1,0,1,1,0,0
7434-shxls,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.026368159203980085,0.00024232633279483006,1,0,1,0,0,0,0,1
8097-omulg,0,0,1,1,0.8169014084507042,1,0,0,1,1,1,1,1,0,0.582089552238806,0.5219363027925225,0,0,0,1,0,1,0,0
3976-nldez,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.023383084577114438,0.00020770828525271167,0,0,1,0,0,0,0,1
2905-kfquv,1,0,1,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.518905472636816,0.015693514885760443,0,1,0,0,0,1,0,0
4713-lzdrv,1,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,1,1,0.6104477611940298,0.02033810293099469,1,1,0,0,0,0,1,0
2277-djjdl,0,1,1,0,0.8309859154929577,1,1,0,0,0,1,1,1,1,0.8034825870646766,0.6922570966997461,0,1,0,0,0,0,1,0
6439-pktrr,1,0,1,1,0.971830985915493,1,1,1,1,1,1,1,0,0,0.6213930348258706,0.6461054696515116,0,0,0,0,1,0,1,0
0771-chwsk,0,0,0,0,0.9154929577464789,1,1,1,1,1,0,0,1,1,0.5606965174129352,0.5515347334410339,0,0,0,0,1,1,0,0
0356-erhvt,0,0,1,0,0.14084507042253522,1,0,0,0,0,0,0,0,1,0.2751243781094527,0.058054465728132935,0,0,0,0,0,0,0,0
8189-xrike,1,1,0,0,0.4366197183098592,1,0,0,0,0,0,1,1,0,0.7233830845771144,0.33223517193630275,0,1,0,0,0,0,1,0
7028-dvoiq,0,1,0,0,0.47887323943661975,1,1,0,0,1,0,1,1,1,0.8039800995024875,0.38968382183244865,1,1,0,0,0,0,1,0
1403-gyafu,0,0,1,1,0.971830985915493,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.15479459958458344,0,0,1,0,1,1,0,0
9101-bwfss,1,0,1,0,0.6901408450704226,1,1,1,1,0,1,1,1,0,0.8985074626865671,0.6452688668359104,1,1,0,1,0,0,1,0
4521-yeehe,1,0,1,0,0.23943661971830985,1,1,0,0,0,1,1,0,1,0.7024875621890546,0.1818543734133395,0,1,0,0,0,0,1,0
9371-bithb,1,0,1,1,0.7183098591549296,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.1213593353334872,0,0,1,0,1,0,0,1
5149-tgwdz,1,0,0,0,0.28169014084507044,1,0,0,1,1,1,1,1,1,0.8587064676616915,0.2562427879067621,0,1,0,1,0,0,0,1
