customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_fiber optic,InternetService_no,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check,sentiment_category,final_sentiment_score,topic,topic_prob
3055-oymse,1,1,0,0,0.7323943661971831,1,0,0,1,0,0,0,0,1,0.5527363184079601,0.4598488345257327,0,1,0,0,0,1,0,0,Very Positive,0.9607883488178252,Credit card extremely fast,0.5904552526178599
8439-ltugf,0,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.017412935323383,0.0207477498269097,0,0,1,0,0,1,0,0,Very Positive,0.9806607417106628,-1 internet service provider overall,0.0
6633-syeus,1,0,0,0,0.3098591549295775,1,0,0,1,1,1,0,0,0,0.6462686567164179,0.2323447957535195,0,1,0,0,0,0,0,0,Positive,0.5987467029571534,Transfer bank quality fast,1.0
3148-aoiqt,1,0,1,0,0.9577464788732396,1,1,0,0,0,0,0,0,1,0.0666666666666666,0.1961170090006923,0,0,1,0,1,1,0,0,Very Positive,0.8443338501930238,Though even card credit,1.0
9386-ldczr,0,0,0,0,0.5915492957746479,1,0,1,1,1,1,0,0,1,0.7203980099502488,0.4458227555965843,0,1,0,1,0,1,0,0,Very Positive,0.9443330130577088,Stream home movies allow,1.0
4510-pyush,1,1,0,0,0.5211267605633804,1,0,1,1,0,0,0,0,1,0.3870646766169153,0.2575409646895915,1,0,0,0,0,1,0,0,Negative,-0.2174679078102112,Decide different recently cancel,1.0
4821-wqoyn,1,0,1,1,1.0,1,0,0,0,0,0,0,0,1,0.0184079601990049,0.1508712208631433,0,0,1,0,1,1,0,0,Very Positive,0.9009049057006836,Though even every make,0.1573550750852218
5804-jmyio,1,0,1,1,0.5352112676056339,1,0,0,0,0,0,0,0,0,0.0149253731343283,0.0852930994691899,0,0,1,0,1,0,0,1,Very Positive,0.7666094373703003,-1 internet service provider overall,0.0
9681-kygyb,0,1,1,0,0.676056338028169,1,1,1,1,1,0,0,0,1,0.6960199004975124,0.4778040618509115,0,1,0,0,0,0,1,0,Very Positive,0.9822303187847136,Stream home movies allow,1.0
9114-dpsia,0,0,1,1,1.0,1,1,1,1,1,1,0,1,0,0.6243781094527363,0.6613431802446342,0,0,0,0,1,1,0,0,Very Positive,0.8910544866085053,Card credit payments dsl,0.6706214814212623
7993-pykof,0,0,1,0,0.0985915492957746,1,0,1,0,0,0,0,0,0,0.5646766169154228,0.0708689129933071,1,1,0,0,0,0,1,0,Negative,-0.557267836523056,Cancel ultimately decide recently,1.0
9576-syuhj,0,0,0,0,0.5070422535211268,1,1,1,0,0,0,1,0,1,0.7253731343283583,0.3866201246249711,0,1,0,0,0,0,1,0,Very Positive,0.90446519241333,Connectivity complaints fast quality,1.0
2160-gpfxd,0,0,1,1,0.7464788732394366,1,1,1,1,0,1,0,0,1,0.4716417910447761,0.4094045695822755,0,0,0,0,1,1,0,0,Very Positive,0.9337353138923644,Card credit payments dsl,0.7366181489132109
4840-orqxb,1,1,0,0,0.7746478873239437,1,1,0,1,1,0,1,1,0,0.8606965174129354,0.6718843757212094,0,1,0,0,0,0,1,0,Very Positive,0.8649063709259033,Quality plan no receive,0.5664339258422875
0947-idhrq,1,0,0,0,0.0845070422535211,1,0,0,0,0,0,1,0,1,0.617412935323383,0.0586083544888068,1,1,0,0,0,0,0,1,Neutral,-0.1048838818550109,Cancel ultimately decide recently,1.0
0487-rpvum,0,0,1,0,0.8450704225352113,1,1,1,0,1,1,1,0,0,0.8074626865671642,0.6836891299330717,0,1,0,0,0,0,0,0,Very Positive,0.962033956193924,Five transfer bank extremely,0.4043144803520476
2969-vapyh,1,0,0,0,0.9295774647887324,1,0,1,1,0,1,0,0,0,0.4203980099502488,0.4444034156473574,0,0,0,1,0,1,0,0,Very Positive,0.9507053253173828,Card credit payments dsl,1.0
9786-ijydl,1,0,0,0,0.4788732394366197,1,1,1,1,1,1,1,1,1,0.944776119402985,0.4494864989614586,0,1,0,0,1,0,0,1,Positive,0.3189165692806244,Quality plan no receive,0.5160062388764063
6823-sidfq,0,0,0,0,0.3802816901408451,1,0,0,0,0,0,0,0,0,0.0,0.0595315024232633,0,0,1,1,0,1,0,0,Very Positive,0.9326358024120333,-1 internet service provider overall,0.0
3606-sbkry,0,0,0,0,0.4225352112676057,0,0,0,0,1,0,1,1,1,0.3164179104477611,0.1736210477729056,0,0,0,1,0,0,1,0,Very Positive,0.93144648976326,Electronic dsl convenience years,0.4496101704687065
8887-ipqnc,1,0,1,0,0.0845070422535211,1,0,0,0,0,0,0,0,1,0.2587064676616915,0.0340006923609508,0,0,0,0,0,0,0,1,Very Positive,0.8972117881774903,Flexibility need monthtomonth give,1.0
8338-qiunr,0,0,1,1,1.0,1,1,1,0,1,1,0,0,1,0.4800995024875621,0.5530579275328872,0,0,0,0,1,1,0,0,Very Positive,0.9073305964946748,-1 internet service provider overall,0.0
0336-kxkfk,0,0,0,0,1.0,0,0,1,0,1,1,1,1,1,0.427363184079602,0.5044368797599815,0,0,0,0,1,1,0,0,Very Positive,0.841833345937729,Card credit payments dsl,0.6722309829953713
8755-iwjhn,0,1,1,0,0.9577464788732396,1,1,0,1,1,0,0,1,1,0.7671641791044775,0.7342718670666974,0,1,0,0,0,0,0,0,Very Positive,0.880062493610382,Transfer bank extremely highly,1.0
0582-avcln,1,0,0,0,0.5211267605633804,1,0,0,0,0,0,0,0,0,0.0203980099502487,0.0835737364412647,0,0,1,0,1,0,0,1,Very Positive,0.6460793568134308,Mail though even years,1.0
4132-poczs,0,0,1,0,0.7183098591549296,0,0,1,0,0,0,0,1,1,0.2154228855721393,0.231029309946919,0,0,0,0,0,0,1,0,Very Positive,0.9494168496608736,-1 internet service provider overall,0.0
2978-xxsog,1,0,0,0,0.295774647887324,1,1,1,0,0,1,0,0,1,0.4059701492537313,0.1424763443341795,0,0,0,0,0,0,0,1,Positive,0.5054574631214142,Monthtomonth dsl contract check,0.8410026603957378
0772-gyeqq,0,0,0,0,0.028169014084507,1,0,0,0,1,1,1,0,1,0.6975124378109452,0.0280694668820678,1,1,0,0,0,0,0,1,Neutral,-0.1453406429290771,-1 internet service provider overall,0.0
4182-bgsiq,1,0,1,1,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.0154228855721393,0.0205342718670666,0,0,1,0,0,0,0,0,Very Positive,0.8231516704559326,Transfer bank though even,1.0
5542-tbbwb,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5139303482587065,0.0058966074313408,0,1,0,0,0,0,1,0,Very Positive,0.9290936917304992,Provider connectivity quality able,0.8481154343752828
5269-nrgdp,0,0,1,1,0.5774647887323944,1,0,0,0,1,1,1,1,0,0.546268656716418,0.3541945534271867,0,0,0,1,0,0,1,0,Very Positive,0.9015061650276184,-1 internet service provider overall,0.0
0524-iavzo,1,0,1,0,0.4084507042253521,1,1,0,0,0,0,0,1,1,0.664179104477612,0.3006519732287099,1,1,0,0,0,0,1,0,Neutral,-0.0860839856624603,Deal better another decide,0.880587995720257
3824-rhkvr,1,0,0,0,0.2253521126760563,1,0,0,0,0,0,0,0,0,0.0144278606965173,0.0371047772905608,0,0,1,0,0,1,0,0,Very Positive,0.9853562136173248,-1 internet service provider overall,0.0
2495-inzwq,0,0,0,0,0.0422535211267605,0,0,0,0,0,0,1,1,1,0.2616915422885572,0.0179436879759981,1,0,0,0,0,0,1,0,Very Negative,-0.6624869597911834,Decide different recently cancel,1.0
4612-thjbs,1,1,0,0,0.7746478873239437,1,1,0,1,1,0,1,1,1,0.8606965174129354,0.6337237479806138,1,1,0,1,0,0,0,0,Very Negative,-0.7925485445976257,Disappoint outages frequent slow,1.0
2725-iwwba,0,0,1,1,0.6338028169014085,1,0,1,0,1,1,0,0,0,0.3845771144278607,0.2932494807292868,0,0,0,1,0,0,0,1,Very Positive,0.7358415981292725,-1 internet service provider overall,0.0
1536-yhdoe,0,0,1,1,0.2253521126760563,1,1,1,0,0,1,0,0,1,0.436318407960199,0.1243768751442419,0,0,0,1,0,0,0,1,Very Positive,0.9100504863262175,-1 internet service provider overall,0.0
4236-ujpwo,1,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0,0,0.0621890547263681,0.0031848603738749,0,0,0,0,0,0,1,0,Very Positive,0.8616313728809357,-1 internet service provider overall,0.0
7493-tpuwz,0,0,0,0,0.0,1,1,0,1,0,0,0,0,1,0.6059701492537314,0.0069639972305561,1,1,0,0,0,0,1,0,Very Negative,-0.9524762905597688,Unfortunately recently switch frequent,0.6332673213727007
9480-bqjei,0,0,0,0,0.8591549295774649,1,1,1,1,0,0,0,1,1,0.7368159203980099,0.6592026309716131,0,1,0,1,0,0,0,0,Very Positive,0.934834956264496,Five transfer bank extremely,1.0
0742-lafqk,0,0,1,0,1.0,1,1,1,1,1,0,0,1,1,0.8049751243781095,0.8542926378952228,0,1,0,0,1,0,1,0,Very Positive,0.9306957182884216,Fast years electronic fiber,1.0
3794-nfnch,0,0,1,0,0.4084507042253521,1,0,0,0,1,0,0,0,1,0.3159203980099502,0.1680244634202631,0,0,0,0,0,0,0,1,Very Positive,0.8519776165962218,Mail dsl able pay,1.0
9128-cpxki,1,0,0,0,0.8169014084507042,1,0,0,0,1,0,1,1,0,0.771641791044776,0.6504327255942765,0,1,0,0,1,0,1,0,Very Positive,0.8963984137058258,Fast years electronic fiber,1.0
7718-rxdgg,0,0,1,0,0.1971830985915492,1,0,0,0,0,0,0,0,1,0.5009950248756219,0.1257558273713362,0,1,0,0,0,0,0,0,Very Positive,0.7353160925865173,Downtime provider highly connection,1.0
0665-xhdju,0,0,1,0,1.0,1,1,0,1,0,0,1,1,1,0.8074626865671642,0.8385529656127394,0,1,0,0,1,0,1,0,Very Positive,0.962553935432434,Excellent without extremely loyal,0.8192191646729817
6568-pocui,1,0,1,0,0.619718309859155,1,0,0,0,0,1,1,1,1,0.7656716417910447,0.4923840295407339,0,1,0,0,1,1,0,0,Very Positive,0.904328485441208,Card credit quality fast,0.2933926142786472
0921-ohlvp,0,0,0,0,0.295774647887324,1,1,0,0,0,0,0,1,0,0.6447761194029851,0.205458112162474,0,1,0,0,0,0,1,0,Very Positive,0.9254976219177248,Monthtomonth consistently receive provider,0.9709171034075884
0531-xbkmm,0,0,0,1,0.9154929577464788,1,1,1,1,0,1,0,0,0,0.472139303482587,0.5031271636279714,0,0,0,0,1,0,0,0,Very Positive,0.9398164563179016,Transfer bank dsl years,1.0
8739-qottn,1,0,1,0,0.0140845070422535,1,0,0,0,0,0,0,0,0,0.0208955223880596,0.0026598199861527,0,0,1,0,0,0,0,1,Very Positive,0.8914111235618591,Far mail monthtomonth flexibility,0.9238519064089028
6941-kxrrv,1,1,1,0,0.6619718309859155,1,0,0,1,0,0,0,1,1,0.4049751243781094,0.3197438264481883,0,0,0,1,0,0,0,0,Very Positive,0.6450883401870727,Transfer bank dsl years,0.9704715448022928
9426-sxnhe,1,0,0,0,0.0140845070422535,1,0,0,0,0,0,0,0,0,0.0049751243781094,0.0039637664435725,0,0,1,0,0,0,0,0,Very Positive,0.6450845340251923,Transfer bank though even,1.0
9524-egpjc,1,0,0,0,0.2394366197183098,1,1,0,0,0,1,0,1,1,0.7149253731343282,0.1839314562658666,1,1,0,0,0,0,1,0,Neutral,-0.1315634703159332,Cancel ultimately decide recently,1.0
9451-lpgoo,0,0,0,0,0.0845070422535211,1,1,0,0,0,0,0,1,1,0.682089552238806,0.0694149549965382,1,1,0,0,0,0,1,0,Neutral,-0.1169426147937774,-1 internet service provider overall,0.0
3363-dtivd,0,0,1,1,0.9859154929577464,1,1,1,0,1,0,1,1,0,0.8686567164179103,0.8523771059312255,0,1,0,0,1,0,1,0,Very Positive,0.9545876501560212,Fast years electronic fiber,1.0
2296-dkzfp,1,0,1,0,0.9014084507042254,1,0,1,1,1,0,0,1,0,0.5248756218905473,0.5039695361181629,0,0,0,0,1,0,0,0,Very Positive,0.8627528161525726,-1 internet service provider overall,0.0
3486-npgst,1,0,0,0,0.4929577464788732,1,0,0,0,0,0,0,0,0,0.0129353233830845,0.069461112393261,0,0,1,1,0,0,0,1,Very Positive,0.8270648835659027,Mail though even years,1.0
6734-psbaw,0,0,1,0,1.0,1,1,0,0,0,0,0,0,1,0.0527363184079602,0.1967632125548119,0,0,1,0,1,0,0,0,Positive,0.3019978085517883,Though even bank transfer,0.8344295188354277
5204-hmgyf,1,0,1,1,0.676056338028169,1,0,1,1,1,1,1,1,1,0.6860696517412935,0.499215324255712,0,0,0,1,0,0,0,1,Very Positive,0.8281740067958832,Mail dsl years able,0.3762211817768058
9820-rmcqv,1,0,0,0,0.1408450704225352,1,0,1,0,0,0,0,0,0,0.3014925373134328,0.0556427417493653,1,0,0,0,0,1,0,0,Neutral,-0.1593173249721527,Decide different recently cancel,1.0
6410-lefen,1,0,0,0,0.1126760563380281,1,0,0,0,0,0,0,0,0,0.2676616915422885,0.0458862220170782,1,0,0,0,0,0,1,0,Negative,-0.2049248864650726,Decide different recently cancel,1.0
3160-tyxlt,0,0,0,0,0.7323943661971831,0,0,1,1,0,0,0,1,1,0.2791044776119402,0.2917205169628433,0,0,0,0,0,0,0,0,Very Positive,0.7761491316795349,Transfer bank dsl years,0.9993244664648364
5197-pyepu,1,0,1,1,0.5774647887323944,1,1,1,1,0,0,1,0,1,0.7582089552238807,0.4506115855065774,0,1,0,1,0,1,0,0,Very Positive,0.9505438358306884,-1 internet service provider overall,0.0
3620-ehimz,1,0,1,1,0.7183098591549296,1,0,0,0,0,0,0,0,0,0.0109452736318408,0.1168820678513732,0,0,1,0,1,0,0,1,Very Positive,0.7661201130390167,Wish option however include,0.7375173043651223
3705-psngl,0,0,0,0,0.619718309859155,1,0,0,0,0,0,0,0,1,0.0213930348258706,0.1051984768059081,1,0,1,1,0,0,1,0,Negative,-0.3768692108154297,Far mail monthtomonth flexibility,0.7480137314821058
7056-imhcc,0,1,1,0,0.7323943661971831,1,1,0,1,0,0,1,1,1,0.8323383084577115,0.6381952457881375,1,1,0,0,0,0,1,0,Neutral,-0.0124528373241424,-1 internet service provider overall,0.0
5575-gnvde,0,0,0,0,0.4647887323943662,1,0,1,0,1,0,0,0,0,0.3850746268656716,0.215866605123471,0,0,0,1,0,0,0,1,Very Positive,0.8257782885074616,Mail dsl years able,0.4729989991281091
1915-oakwd,1,0,0,1,0.2112676056338028,1,0,0,0,0,0,0,0,1,0.0104477611940298,0.039412647126702,0,0,1,1,0,0,0,0,Very Positive,0.9417804292201996,Transfer bank though even,0.9002594642386692
6845-rgtys,1,0,1,0,0.647887323943662,1,1,1,1,1,0,1,0,1,0.8009950248756219,0.5209900761597046,1,1,0,0,0,0,1,0,Neutral,-0.1077176478862762,-1 internet service provider overall,0.0
2480-jzosn,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0.0238805970149253,0.000213477959843,0,0,1,0,0,0,0,1,Very Positive,0.9274548974037172,Far mail monthtomonth flexibility,1.0
8738-jokar,1,0,0,0,0.5774647887323944,1,0,1,1,0,1,0,1,1,0.4920398009950248,0.3304234941149319,0,0,0,1,0,0,0,1,Very Positive,0.7993265470981599,-1 internet service provider overall,0.0
8387-mojjt,1,0,1,1,0.5774647887323944,1,0,0,0,0,0,1,0,1,0.5940298507462687,0.3883221786291253,1,1,0,0,0,1,0,0,Neutral,0.0361274420261383,Card credit quality fast,0.2437586360510752
9924-jprmc,0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,0.9945273631840796,0.984116085852758,0,1,0,0,1,0,1,0,Very Positive,0.9044042466640472,Fast years electronic fiber,1.0
4524-qcssm,0,0,0,0,0.352112676056338,0,0,1,1,0,0,0,1,1,0.2626865671641791,0.1312889453034849,0,0,0,0,0,0,0,0,Very Positive,0.7319567759990693,Monthtomonth dsl payments provider,0.1897672370945199
4443-embna,1,0,1,0,0.9859154929577464,1,1,0,0,0,0,0,0,0,0.0646766169154228,0.2097969074544196,0,0,1,0,1,0,0,0,Very Positive,0.9113109168052672,Though even bank transfer,1.0
9578-fomuk,0,0,0,1,0.1971830985915492,1,1,0,0,0,0,0,0,1,0.0651741293532338,0.0352354027232864,0,0,1,0,0,0,1,0,Very Positive,0.9624708926200868,Far mail monthtomonth flexibility,0.9852477836487868
3410-mhhum,1,0,1,1,0.6056338028169015,1,1,0,1,1,0,0,1,0,0.7577114427860697,0.4934860373874913,0,1,0,1,0,0,1,0,Very Positive,0.8839768644332886,Quality plan no receive,0.5569336327273999
1172-viybp,0,0,1,1,0.7323943661971831,1,1,1,1,0,0,0,1,0,0.5119402985074627,0.4231767828294484,0,0,0,0,1,0,0,0,Very Positive,0.9436401965618132,Transfer bank dsl years,0.9727697883035152
2002-mzhwp,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0223880597014925,0.000196168936072,1,0,1,0,0,0,0,1,Negative,-0.3517320341110229,Include sign disappoint one,0.4212025081709211
9509-mpyod,1,0,0,0,0.4788732394366197,1,0,0,0,0,0,0,0,0,0.0248756218905472,0.0786579736902838,0,0,1,1,0,0,0,1,Very Positive,0.7848774892807007,Prefer not problems mail,0.8072240496151646
6252-dfgtk,1,0,1,0,0.5070422535211268,1,1,1,0,1,1,0,0,0,0.4960199004975123,0.2839199169166859,0,0,0,1,0,1,0,0,Very Positive,0.9121592241764068,Card credit payments dsl,1.0
8468-ehyja,1,0,1,0,0.7887323943661972,1,1,1,0,0,0,1,1,1,0.8099502487562189,0.6321543964920379,0,1,0,0,0,0,1,0,Very Positive,0.8616230697154998,Fast years electronic fiber,1.0
1195-oiyej,0,0,0,0,0.1690140845070422,1,0,0,0,0,0,1,1,1,0.7248756218905472,0.1288829909993076,1,1,0,0,0,0,1,0,Neutral,-0.1935285306453704,Decide ultimately providers find,0.8187376278587312
0023-xuopt,1,0,1,0,0.1690140845070422,1,1,0,1,1,0,1,0,0,0.7547263681592039,0.1381029309946919,1,1,0,0,0,0,1,0,Neutral,-0.0699992693424225,Decide ultimately providers find,0.4404508127882581
1985-mbryp,1,0,0,0,0.5915492957746479,1,0,0,0,0,0,0,0,1,0.0139303482587064,0.0877509808446803,0,0,1,0,1,0,0,0,Very Positive,0.9053340386867524,Though even bank transfer,0.9936048628190454
2967-mxrav,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.0054726368159203,0.0,0,0,1,1,0,0,0,1,Very Positive,0.7465643579483032,Mail option not cannot,0.7908823300829076
8582-krhpj,0,0,0,0,0.6901408450704226,0,0,1,1,0,0,0,0,1,0.1666666666666666,0.2035079621509347,0,0,0,0,0,0,0,1,Very Positive,0.9448130361557008,Loyal mail provide able,1.0
0596-bqceq,1,0,1,1,0.8591549295774649,1,0,0,1,1,0,1,1,1,0.8149253731343283,0.7228825294253405,1,1,0,0,0,0,1,0,Neutral,-0.0700200713634491,Better deal decide ultimately,0.681572113948592
4317-vteoa,0,0,0,0,0.0,1,0,0,1,0,0,0,0,1,0.3233830845771144,0.0036868220632356,1,0,0,0,0,0,1,0,Very Negative,-0.8673996174812317,Sign slow unreliable expectations,1.0
7850-vwjuu,1,0,0,0,0.3098591549295775,1,0,1,0,0,0,0,0,1,0.5646766169154228,0.2030579275328871,0,1,0,0,0,0,0,0,Very Positive,0.8666575713157654,Transfer bank quality fast,1.0
5650-yliba,0,0,0,0,0.4225352112676057,1,1,0,1,0,0,0,0,1,0.6258706467661692,0.302532887145165,0,1,0,0,0,0,1,0,Very Positive,0.9044011174201964,Fast years electronic fiber,0.7772458374635599
4647-muzon,1,0,1,0,0.2394366197183098,1,0,0,0,1,0,1,1,1,0.7731343283582089,0.1992499423032541,0,1,0,0,0,1,0,0,Very Positive,0.9542600234031676,Stream home allow work,1.0
8259-nfjtv,1,0,1,1,0.0845070422535211,0,0,1,0,0,1,0,0,0,0.16318407960199,0.0262866374336487,0,0,0,0,0,0,0,1,Very Positive,0.9438870971202852,Flexibility need monthtomonth give,1.0
2250-ivbwa,0,0,1,1,0.8873239436619719,1,0,1,1,0,0,0,0,0,0.6248756218905472,0.5904165705054235,0,1,0,0,0,0,1,0,Very Positive,0.9537670733451844,-1 internet service provider overall,0.0
1200-tuzhr,1,1,0,0,0.0985915492957746,1,1,0,0,0,0,0,1,0,0.6661691542288557,0.0781156242787906,0,1,0,0,0,0,1,0,Very Positive,0.9537880160808564,-1 internet service provider overall,0.0
6351-scjkt,0,0,0,0,0.028169014084507,0,0,1,0,1,1,0,0,0,0.2298507462686567,0.0102065543503346,0,0,0,0,0,0,0,1,Very Positive,0.8859990509033203,Flexibility need monthtomonth give,0.7256134881388235
9846-gkxas,1,0,0,0,0.1126760563380281,1,0,0,0,0,0,1,1,1,0.7218905472636815,0.0912704823447957,1,1,0,0,0,0,0,0,Neutral,-0.0857553078651428,Cancel ultimately decide recently,0.9167082300455328
7340-kefqe,1,0,1,1,0.7042253521126761,0,0,1,0,0,1,0,0,0,0.1587064676616915,0.2034618047542118,0,0,0,0,1,0,0,0,Very Positive,0.7911040165424347,Transfer bank dsl years,0.8011187482725264
4115-umjfq,0,0,0,0,0.9577464788732396,0,0,0,1,1,0,0,0,1,0.1741293532338308,0.2854200323101777,0,0,0,1,0,0,0,0,Very Positive,0.7976852437973023,Transfer bank dsl years,1.0
7544-zvikx,0,0,1,1,0.8028169014084507,1,1,0,0,1,1,1,1,1,0.863681592039801,0.690751211631664,0,1,0,1,0,0,0,0,Very Positive,0.9531860242366792,-1 internet service provider overall,0.0
6925-baygl,1,1,1,0,0.7323943661971831,1,1,0,0,0,0,0,0,0,0.0681592039800995,0.1450265405031156,0,0,1,0,1,1,0,0,Very Positive,0.9220276577472688,Though even card credit,1.0
3422-galyp,0,0,0,0,0.0140845070422535,1,1,0,1,0,0,0,0,1,0.608955223880597,0.0145799676898222,0,1,0,0,0,0,1,0,Very Positive,0.8835235563755035,Past use reliability speed,1.0
5593-suaoo,1,0,1,1,0.323943661971831,1,1,0,1,1,0,0,0,0,0.645771144278607,0.2324313408723748,0,1,0,1,0,0,0,0,Very Positive,0.8972543756961823,Transfer bank extremely highly,1.0
7298-izwly,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.0114427860696517,6.923609508423679e-05,0,0,1,0,0,0,0,1,Very Positive,0.8877475528240204,Far mail monthtomonth flexibility,0.920005149539747
0343-qluzp,0,0,0,0,0.8309859154929577,0,0,1,1,1,0,0,0,0,0.2124378109452736,0.2776021232402492,0,0,0,0,1,0,0,0,Very Positive,0.9205177003860474,Transfer bank dsl years,1.0
3336-jorso,1,1,0,0,0.4507042253521127,1,1,0,1,1,1,1,1,1,0.9174129353233832,0.4196457419801523,1,1,0,0,0,0,1,0,Neutral,-0.0718974532604217,Decide ultimately providers find,0.5294857956808972
5680-lqogp,1,0,0,0,0.943661971830986,1,0,1,1,1,1,1,1,1,0.6388059701492538,0.649411493191784,0,0,0,0,1,1,0,0,Very Positive,0.9066606624603272,Card credit payments dsl,1.0
4102-oqupx,0,1,1,0,0.0,1,1,0,0,0,0,0,0,1,0.5587064676616916,0.0064158781444726,1,1,0,0,0,0,1,0,Very Negative,-0.9304485661029815,Unfortunately recently switch frequent,1.0
0310-mvlet,1,0,1,1,0.8450704225352113,1,1,0,1,0,0,1,1,1,0.8049751243781095,0.6913512577890607,1,1,0,0,0,0,1,0,Negative,-0.2697405010223389,Better deal decide ultimately,1.0
6892-bogqe,1,0,1,0,0.9859154929577464,1,0,0,0,0,0,0,0,1,0.02636815920398,0.1701361643203323,0,0,1,0,1,0,0,0,Very Positive,0.880395102262497,Though even bank transfer,0.9323622992122608
0074-hdkdg,0,0,1,1,0.3380281690140845,1,0,1,1,1,0,0,0,1,0.4313432835820895,0.1837295176552042,0,0,0,1,0,0,0,0,Positive,0.3849911397457123,Transfer bank dsl automatic,0.5413338070792814
0295-qvkpb,0,0,0,0,0.056338028169014,1,0,0,0,1,1,1,0,1,0.454726368159204,0.0345372720978536,0,0,0,0,0,1,0,0,Very Positive,0.6664884236335755,Past use quite reliability,0.2399120881349462
0265-psuae,1,0,1,1,0.2112676056338028,1,0,1,0,1,0,1,1,0,0.8203980099502487,0.1735402723286407,0,1,0,0,0,0,0,0,Very Positive,0.8789468617916107,-1 internet service provider overall,0.0
0254-kcjgt,0,0,1,0,0.7183098591549296,1,1,1,1,1,1,0,1,1,0.6283582089552239,0.5003057927532887,0,0,0,1,0,1,0,0,Very Positive,0.9353591769218446,Card credit payments dsl,0.726276658149727
8345-mvdyc,1,0,0,0,0.619718309859155,1,0,1,0,1,1,1,1,0,0.6308457711442786,0.4154050311562428,0,0,0,0,1,0,0,0,Very Positive,0.7440157527446747,Transfer bank dsl years,1.0
8722-ngnbh,0,0,0,0,0.056338028169014,0,0,1,0,1,1,0,0,0,0.2164179104477611,0.0236152780983152,1,0,0,0,0,0,0,1,Negative,-0.2614481488704681,Decide different recently cancel,1.0
5948-ujzlf,0,0,0,0,0.0140845070422535,1,0,0,1,0,0,0,0,0,0.308457711442786,0.0090237710593122,0,0,0,0,0,0,0,1,Very Positive,0.6086251431941986,Monthtomonth dsl contract check,1.0
7503-mioga,1,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0.7124378109452736,0.7706612047080545,0,0,0,0,1,0,0,0,Very Positive,0.8227197453975678,Transfer bank dsl years,1.0
6736-dhuqi,1,0,1,1,0.9295774647887324,1,0,1,1,1,0,0,0,0,0.6621890547263681,0.6438379875375029,0,1,0,1,0,0,0,0,Very Positive,0.894490792608261,Five transfer bank extremely,0.3943909986393348
7508-kbimb,0,0,1,1,0.323943661971831,1,0,1,0,1,0,0,0,1,0.3781094527363183,0.1656415878144472,0,0,0,1,0,1,0,0,Very Positive,0.9323262751579284,Card credit payments dsl,0.7681823644932597
3999-qgrjh,0,1,0,0,0.0985915492957746,1,0,0,0,0,0,0,0,1,0.5119402985074627,0.062549042234018,1,1,0,0,0,0,1,0,Negative,-0.3293184506893157,-1 internet service provider overall,0.0
3312-zwlgf,0,1,1,0,0.3943661971830986,1,1,0,0,0,1,0,0,1,0.6074626865671642,0.276453957996769,0,1,0,0,0,0,1,0,Very Positive,0.7745472050189972,Fast years electronic fiber,1.0
2225-zrgsg,1,0,1,1,0.971830985915493,1,1,1,1,1,1,0,0,0,0.7527363184079602,0.757010154627279,1,1,0,0,1,0,0,0,Negative,-0.3191628927230835,Better deal decide ultimately,0.638508951808201
8204-tifgj,1,0,0,0,0.3098591549295775,1,0,0,0,0,0,0,0,1,0.0203980099502487,0.0521347795984306,0,0,1,0,0,0,0,0,Very Positive,0.9421203565120696,Transfer bank though even,0.6632810054639777
9961-jbnmk,0,1,0,0,0.2816901408450704,1,0,0,0,1,0,1,1,1,0.781592039800995,0.2321140087699053,1,1,0,0,0,0,0,0,Negative,-0.433784286737442,Deal better bank market,1.0
2272-qagfo,1,1,0,0,0.1830985915492957,1,1,0,0,0,0,0,0,1,0.5577114427860697,0.124330717747519,1,1,0,0,0,0,1,0,Neutral,-0.0409686982631683,Cancel ultimately decide recently,1.0
2996-xauvf,0,0,0,0,0.971830985915493,0,0,0,0,0,1,0,1,1,0.216915422885572,0.3209035310408493,0,0,0,0,1,0,0,1,Very Positive,0.903839794063568,-1 internet service provider overall,0.0
9518-xxbxe,0,1,1,0,0.1267605633802817,1,0,1,0,0,0,0,0,0,0.5676616915422885,0.0809658435264251,0,1,0,0,0,0,1,0,Very Positive,0.9633658729553224,Flexibility monthtomonth fast happy,0.8415812653989585
8443-zrdbz,0,0,0,0,0.0422535211267605,1,1,0,0,0,0,0,0,1,0.5751243781094527,0.0346295868912993,1,1,0,0,0,0,1,0,Negative,-0.4170800671577453,Cancel ultimately decide recently,1.0
